PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
MDR003550,,,4225,General Warehousing And Storage
MDR003551,,,4225,General Warehousing And Storage
MDR003552,,,4225,General Warehousing And Storage
MDR003553,,,4212,"Local Trucking, Without Storage"
MDR003555,,,4225,General Warehousing And Storage
MDR003556,,,5093,Scrap And Waste Materials
MDR003557,,,4225,General Warehousing And Storage
MDR003558,,,3449,Miscellaneous Metal Work
MDR003559,,,4111,Local And Suburban Transit
MDR003560,,,1799,Special Trade Contractors
MDR003563,,,4225,General Warehousing And Storage
MDR003564,493110,General Warehousing and Storage,,
MDR003565,,,4212,"Local Trucking, Without Storage"
MDR003566,,,5051,Metals Service Centers And Offices
MDR003567,,,4225,General Warehousing And Storage
MDR003568,,,5015,"Motor Vehicle Parts, Used"
MDR003569,,,4225,General Warehousing And Storage
MDR003571,,,4225,General Warehousing And Storage
MDR003573,,,5093,Scrap And Waste Materials
MDR003574,,,3411,Metal Cans
MDR003575,,,3448,Prefabricated Metal Buildings
MDR003576,,,2869,Industrial Organic Chemicals
MDR003577,,,1611,Highway And Street Construction
MDR003578,,,4225,General Warehousing And Storage
MDR003580,,,4959,Sanitary Services
MDR003581,,,2099,Food Preparations
MDR003583,,,5015,"Motor Vehicle Parts, Used"
MDR003584,,,4225,General Warehousing And Storage
MDR003585,,,3999,Manufacturing Industries
MDR003586,,,8733,Noncommercial Research Organizations
MDR003587,326199,All Other Plastics Product Manufacturing,,
MDR003588,,,2869,Industrial Organic Chemicals
MDR003593,,,4231,Trucking Terminal Facilities
MDR003594,,,3241,"Cement, Hydraulic"
MDR003595,,,4911,Electric Services
MDR003596,,,2047,Dog And Cat Food
MDR003597,,,5169,Chemicals & Allied Products
MDR003599,,,4213,"Trucking, Except Local"
MDR003600,,,4225,General Warehousing And Storage
MDR003601,336999,All Other Transportation Equipment Manufacturing,3714,Motor Vehicle Parts And Accessories
MDR003602,,,4924,Natural Gas Distribution
MDR003604,,,4225,General Warehousing And Storage
MDR003606,,,4225,General Warehousing And Storage
MDR003613,,,7538,General Automotive Repair Shops
MDR003614,,,3714,Motor Vehicle Parts And Accessories
MDR003615,,,4225,General Warehousing And Storage
MDR003617,,,4225,General Warehousing And Storage
MDR003621,,,4225,General Warehousing And Storage
MDR003623,,,3261,Vitreous Plumbing Fixtures
