COUNTY_NAME,MUNICIPALITY_NAME,PF_NAME,PERMIT_NUMBER,PF_KIND,MONITORING_PERIOD_BEGIN_DATE,MONITORING_PERIOD_END_DATE,SUBMISSION_DATE,OUTFALL_NUMBER,NON_COMPLIANCE_DATE,NON_COMPL_TYPE_DESC,NON_COMPL_CATEGORY_DESC,PARAMETER,SAMPLE_VALUE,VIOLATION_CONDITION,PERMIT_VALUE,UNIT_OF_MEASURE,STAT_BASE_CODE,DISCHARGE_COMMENTS,FACILITY_COMMENTS,Effective_Result,Is_Violation,Permit_Limit_Clean,Exceedance_Delta,Percent_of_Limit,Percent_Over_Limit,Severity,Data_Quality_Flag,Sample_Date,Month_Bucket,Compliance_Period_Key,Source_File,Ingested_At,Row_Hash,Has_Industrial_Parameters,Chemical_Laundering_Candidate,ACTIVITY_ID,VERSION_NMBR,PERM_FEATURE_ID,PERM_FEATURE_TYPE_CODE,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_SCHEDULE_ID,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,NMBR_OF_SUBMISSION,NMBR_OF_REPORT,PARAMETER_CODE,MONITORING_LOCATION_CODE,STAY_TYPE_CODE,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,OPTIONAL_MONITORING_FLAG,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,STAY_VALUE_NMBR,LIMIT_TYPE_CODE,DMR_EVENT_ID,DMR_SAMPLE_TYPE_CODE,DMR_FREQ_OF_ANALYSIS_CODE,REPORTED_EXCURSION_NMBR,DMR_FORM_VALUE_ID,VALUE_TYPE_CODE,DMR_VALUE_ID,DMR_VALUE_NMBR,DMR_UNIT_CODE,DMR_UNIT_DESC,VALUE_RECEIVED_DATE,DAYS_LATE,NODI_CODE,EXCEEDENCE_PCT,NPDES_VIOLATION_ID,VIOLATION_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DATE,REGION,CHESAPEAKE_BAY_IND
"3603962584","MD3155X06","0","3600839975","MW7","EXO","3600896867","7","3601198671","3608818100","03/01/2024","02/28/2029","12","12","70295","Solids, total dissolved","GW","","3614387222","C3","500","19","mg/L","19","mg/L",500.0,"AB","AVG","<=","N","GR","01/90","","ENF","3629144063","12/31/2025","GR","01/90","1","4015386514","C3","3862404576","899","19","mg/L",899.0,"=","01/22/2026","","","80","3685727959","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",899.0,True,500.0,399.0,179.8,79.80000000000001,"","","-MW7-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-7926137911807348265,False,False
"3603962584","MD3155X06","0","3600839980","MW8","EXO","3600896872","8","3601372937","3608818145","03/01/2024","02/28/2029","12","12","70295","Solids, total dissolved","GW","","3614387267","C3","500","19","mg/L","19","mg/L",500.0,"AB","AVG","<=","N","GR","01/90","","ENF","3633577773","12/31/2025","GR","01/90","1","4079040262","C3","3862404571","1090","19","mg/L",1090.0,"=","01/22/2026","","","118","3685727957","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",1090.0,True,500.0,590.0,218.00000000000003,118.0,"","","-MW8-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",3239708509828949990,False,False
"3603962584","MD3155X06","0","3600839979","MW9","EXO","3600896871","9","3601372938","3608818136","03/01/2024","02/28/2029","12","12","70295","Solids, total dissolved","GW","","3614387258","C3","500","19","mg/L","19","mg/L",500.0,"AB","AVG","<=","N","GR","01/90","","ENF","3633577777","12/31/2025","GR","01/90","1","4079040298","C3","3862404554","1413","19","mg/L",1413.0,"=","01/22/2026","","","183","3685727954","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",1413.0,True,500.0,913.0,282.6,182.6,"","","-MW9-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-6373628550119042986,False,False
"3604453580","MD3243M03","0","3601000291","MW1","WEL","3601009267","A","3601333068","3609814097","07/01/2025","06/30/2030","12","12","70295","Solids, total dissolved","GW","","3615926181","C2","500","19","mg/L","19","mg/L",500.0,"VA","MAX","<=","N","GR","01/6M","","ENF","3632617682","06/30/2026","GR","01/6M","","4063680471","C2","3849620665","713","19","mg/L",713.0,"=","07/23/2025","","","43","3683419580","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","06/30/2026","","","","","","","","",713.0,True,500.0,213.0,142.6,42.6,"","","-MW1-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",3939446418283185790,False,False
"3604453580","MD3243M03","0","3601000292","MW2","WEL","3601009268","A","3601333069","3609814106","07/01/2025","06/30/2030","12","12","70295","Solids, total dissolved","GW","","3615926190","C2","500","19","mg/L","19","mg/L",500.0,"M0","MAX","<=","N","GR","01/6M","","ENF","3632617687","06/30/2026","GR","01/6M","","4063680516","C2","3849620674","639","19","mg/L",639.0,"=","07/23/2025","","","28","3683419583","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","06/30/2026","","","","","","","","",639.0,True,500.0,139.0,127.8,27.800000000000004,"","","-MW2-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",4494517357797050326,False,False
"3603762680","MD3274M10","0","3600782205","MW3","WEL","3600842653","AA","3601136769","3608311974","10/01/2023","11/30/2027","12","12","70295","Solids, total dissolved","GW","","3613621926","C3","500","19","mg/L","19","mg/L",500.0,"MB","MAX","<=","N","GR","01/6M","","ENF","3627752190","12/31/2025","GR","01/6M","","3997495396","C3","3863601887","559","19","mg/L",559.0,"=","02/05/2026","8","","12","3685942211","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",559.0,True,500.0,59.0,111.80000000000001,11.799999999999999,"","","-MW3-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-2200753762031701391,False,False
"3603655167","MD3405N02","0","3600761905","MW02","WEL","3600822435","A","3601107506","3608109241","06/01/2023","05/31/2028","12","12","70295","Solids, total dissolved","GW","","3613296130","C3","500","19","mg/L","19","mg/L",500.0,"AC","MAX","<=","N","GR","01/6M","","ENF","3626984779","12/31/2025","GR","01/6M","1","3986905665","C3","3862754529","759.5","19","mg/L",759.5,"=","01/27/2026","","","52","3685741000","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",759.5,True,500.0,259.5,151.89999999999998,51.9,"","","-MW02-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-2527927130362432819,False,False
"3603718522","MD3414M02","0","3600775101","MW3","WEL","3600836568","A","3601127749","3608248622","08/01/2023","10/31/2027","12","12","70295","Solids, total dissolved","GW","","3613522438","C2","500","19","mg/L","19","mg/L",500.0,"AX","MAX","<=","N","GR","01/6M","","ENF","3627430308","12/31/2025","GR","01/6M","","3992860260","C2","3862659521","627","19","mg/L",627.0,"=","01/26/2026","","","25","3685735359","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",627.0,True,500.0,127.0,125.4,25.4,"","","-MW3-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-7488630158040921249,False,False
"3600793217","MD3423M03","0","3600118904","MW03","WEL","3600154514","A","3600201985","3601544250","10/01/2016","09/30/2021","12","12","70295","Solids, total dissolved","GW","","3602425940","C2","500","19","mg/L","19","mg/L",500.0,"AB","AVG","<=","N","GR","01/6M","","ENF","3628259645","12/31/2025","GR","01/6M","","4004703354","C2","3861423154","790","19","mg/L",790.0,"=","01/09/2026","","","58","3685645321","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",790.0,True,500.0,290.0,158.0,57.99999999999999,"","","-MW03-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-73384786807075640,False,False
"3604459205","MD3451M03","0","3601002050","MW3","WEL","3601011077","A","3601335471","3609832414","10/01/2025","09/30/2030","3","3","70295","Solids, total dissolved","GW","","3615955329","C2","500","19","mg/L","19","mg/L",500.0,"AX","MAX","<=","N","GR","01/90","","ENF","3634265941","12/31/2025","GR","01/90","","4088221576","C2","3862018471","790","19","mg/L",790.0,"=","01/16/2026","","","58","3685705647","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",790.0,True,500.0,290.0,158.0,57.99999999999999,"","","-MW3-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",1975582393053373367,False,False
"3604077070","MD3479N04","0","3600873172","MW3","WEL","3600929390","A","3601236547","3609142483","07/01/2024","06/30/2029","12","12","70295","Solids, total dissolved","GW","","3614871812","C2","500","19","mg/L","19","mg/L",500.0,"AX","MAX","<=","N","GR","01/6M","","ENF","3630085620","12/31/2025","GR","01/6M","0","4029349890","C2","3862254612","776.5","19","mg/L",776.5,"=","01/21/2026","","","55","3685717621","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",776.5,True,500.0,276.5,155.29999999999998,55.300000000000004,"","","-MW3-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-9118280228782252688,False,False
